id,split,target,label
10868,test,Hillary Clinton,AGAINST
10869,test,Hillary Clinton,AGAINST
10870,test,Hillary Clinton,AGAINST
10871,test,Hillary Clinton,NONE
10872,test,Hillary Clinton,FAVOR
10873,test,Hillary Clinton,NONE
10874,test,Hillary Clinton,AGAINST
10875,test,Hillary Clinton,NONE
10876,test,Hillary Clinton,AGAINST
10877,test,Hillary Clinton,AGAINST
10878,test,Hillary Clinton,AGAINST
10879,test,Hillary Clinton,AGAINST
10880,test,Hillary Clinton,NONE
10881,test,Hillary Clinton,AGAINST
10882,test,Hillary Clinton,NONE
10883,test,Hillary Clinton,AGAINST
10884,test,Hillary Clinton,AGAINST
10885,test,Hillary Clinton,AGAINST
10886,test,Hillary Clinton,AGAINST
10887,test,Hillary Clinton,AGAINST
10888,test,Hillary Clinton,NONE
10889,test,Hillary Clinton,NONE
10890,test,Hillary Clinton,FAVOR
10891,test,Hillary Clinton,NONE
10892,test,Hillary Clinton,AGAINST
10893,test,Hillary Clinton,AGAINST
10894,test,Hillary Clinton,NONE
10895,test,Hillary Clinton,AGAINST
10896,test,Hillary Clinton,AGAINST
10897,test,Hillary Clinton,FAVOR
10898,test,Hillary Clinton,AGAINST
10899,test,Hillary Clinton,AGAINST
10900,test,Hillary Clinton,FAVOR
10901,test,Hillary Clinton,FAVOR
10902,test,Hillary Clinton,AGAINST
10903,test,Hillary Clinton,AGAINST
10904,test,Hillary Clinton,FAVOR
10905,test,Hillary Clinton,NONE
10906,test,Hillary Clinton,AGAINST
10907,test,Hillary Clinton,AGAINST
10908,test,Hillary Clinton,AGAINST
10909,test,Hillary Clinton,AGAINST
10910,test,Hillary Clinton,AGAINST
10911,test,Hillary Clinton,AGAINST
10912,test,Hillary Clinton,AGAINST
10913,test,Hillary Clinton,AGAINST
10914,test,Hillary Clinton,AGAINST
10915,test,Hillary Clinton,AGAINST
10916,test,Hillary Clinton,AGAINST
10917,test,Hillary Clinton,AGAINST
10918,test,Hillary Clinton,AGAINST
10919,test,Hillary Clinton,AGAINST
10920,test,Hillary Clinton,AGAINST
10921,test,Hillary Clinton,AGAINST
10922,test,Hillary Clinton,FAVOR
10923,test,Hillary Clinton,AGAINST
10924,test,Hillary Clinton,AGAINST
10925,test,Hillary Clinton,AGAINST
10926,test,Hillary Clinton,AGAINST
10927,test,Hillary Clinton,AGAINST
10928,test,Hillary Clinton,AGAINST
10929,test,Hillary Clinton,AGAINST
10930,test,Hillary Clinton,AGAINST
10931,test,Hillary Clinton,AGAINST
10932,test,Hillary Clinton,AGAINST
10933,test,Hillary Clinton,FAVOR
10934,test,Hillary Clinton,AGAINST
10935,test,Hillary Clinton,AGAINST
10936,test,Hillary Clinton,FAVOR
10937,test,Hillary Clinton,AGAINST
10938,test,Hillary Clinton,AGAINST
10939,test,Hillary Clinton,AGAINST
10940,test,Hillary Clinton,AGAINST
10941,test,Hillary Clinton,AGAINST
10942,test,Hillary Clinton,AGAINST
10943,test,Hillary Clinton,AGAINST
10944,test,Hillary Clinton,NONE
10945,test,Hillary Clinton,NONE
10946,test,Hillary Clinton,NONE
10947,test,Hillary Clinton,NONE
10948,test,Hillary Clinton,AGAINST
10949,test,Hillary Clinton,AGAINST
10950,test,Hillary Clinton,NONE
10951,test,Hillary Clinton,AGAINST
10952,test,Hillary Clinton,NONE
10953,test,Hillary Clinton,FAVOR
10954,test,Hillary Clinton,AGAINST
10955,test,Hillary Clinton,AGAINST
10956,test,Hillary Clinton,NONE
10957,test,Hillary Clinton,AGAINST
10958,test,Hillary Clinton,NONE
10959,test,Hillary Clinton,AGAINST
10960,test,Hillary Clinton,AGAINST
10961,test,Hillary Clinton,AGAINST
10962,test,Hillary Clinton,NONE
10963,test,Hillary Clinton,NONE
10964,test,Hillary Clinton,AGAINST
10965,test,Hillary Clinton,FAVOR
10966,test,Hillary Clinton,NONE
10967,test,Hillary Clinton,FAVOR
10968,test,Hillary Clinton,AGAINST
10969,test,Hillary Clinton,NONE
10970,test,Legalization of Abortion,AGAINST
10971,test,Legalization of Abortion,AGAINST
10972,test,Legalization of Abortion,AGAINST
10973,test,Legalization of Abortion,AGAINST
10974,test,Legalization of Abortion,AGAINST
10975,test,Legalization of Abortion,AGAINST
10976,test,Legalization of Abortion,AGAINST
10977,test,Legalization of Abortion,AGAINST
10978,test,Legalization of Abortion,AGAINST
10979,test,Legalization of Abortion,AGAINST
10980,test,Legalization of Abortion,AGAINST
10981,test,Legalization of Abortion,AGAINST
10982,test,Legalization of Abortion,AGAINST
10983,test,Legalization of Abortion,AGAINST
10984,test,Legalization of Abortion,AGAINST
10985,test,Legalization of Abortion,AGAINST
10986,test,Legalization of Abortion,AGAINST
10987,test,Legalization of Abortion,AGAINST
10988,test,Legalization of Abortion,AGAINST
10989,test,Legalization of Abortion,AGAINST
10990,test,Legalization of Abortion,AGAINST
10991,test,Legalization of Abortion,AGAINST
10992,test,Legalization of Abortion,AGAINST
10993,test,Legalization of Abortion,FAVOR
10994,test,Legalization of Abortion,NONE
10995,test,Legalization of Abortion,FAVOR
10996,test,Legalization of Abortion,FAVOR
10997,test,Legalization of Abortion,NONE
10998,test,Legalization of Abortion,AGAINST
10999,test,Legalization of Abortion,NONE
11000,test,Legalization of Abortion,NONE
11001,test,Legalization of Abortion,NONE
11002,test,Legalization of Abortion,NONE
11003,test,Legalization of Abortion,FAVOR
11004,test,Legalization of Abortion,AGAINST
11005,test,Legalization of Abortion,AGAINST
11006,test,Legalization of Abortion,NONE
11007,test,Legalization of Abortion,NONE
11008,test,Legalization of Abortion,AGAINST
11009,test,Legalization of Abortion,AGAINST
11010,test,Legalization of Abortion,AGAINST
11011,test,Legalization of Abortion,NONE
11012,test,Legalization of Abortion,AGAINST
11013,test,Legalization of Abortion,AGAINST
11014,test,Legalization of Abortion,AGAINST
11015,test,Legalization of Abortion,AGAINST
11016,test,Legalization of Abortion,AGAINST
11017,test,Legalization of Abortion,AGAINST
11018,test,Legalization of Abortion,AGAINST
11019,test,Legalization of Abortion,AGAINST
11020,test,Legalization of Abortion,AGAINST
11021,test,Legalization of Abortion,AGAINST
11022,test,Legalization of Abortion,AGAINST
11023,test,Legalization of Abortion,AGAINST
11024,test,Legalization of Abortion,AGAINST
11025,test,Legalization of Abortion,AGAINST
11026,test,Legalization of Abortion,AGAINST
11027,test,Legalization of Abortion,AGAINST
11028,test,Legalization of Abortion,AGAINST
11029,test,Legalization of Abortion,AGAINST
11030,test,Legalization of Abortion,AGAINST
11031,test,Legalization of Abortion,AGAINST
11032,test,Legalization of Abortion,AGAINST
11033,test,Legalization of Abortion,AGAINST
11034,test,Legalization of Abortion,AGAINST
11035,test,Legalization of Abortion,AGAINST
11036,test,Legalization of Abortion,AGAINST
11037,test,Legalization of Abortion,AGAINST
11038,test,Legalization of Abortion,AGAINST
11039,test,Legalization of Abortion,AGAINST
11040,test,Legalization of Abortion,AGAINST
11041,test,Legalization of Abortion,AGAINST
11042,test,Legalization of Abortion,AGAINST
11043,test,Legalization of Abortion,AGAINST
11044,test,Legalization of Abortion,AGAINST
11045,test,Legalization of Abortion,AGAINST
11046,test,Legalization of Abortion,AGAINST
11047,test,Legalization of Abortion,AGAINST
11048,test,Legalization of Abortion,AGAINST
11049,test,Legalization of Abortion,AGAINST
11050,test,Legalization of Abortion,AGAINST
11051,test,Legalization of Abortion,AGAINST
11052,test,Legalization of Abortion,AGAINST
11053,test,Legalization of Abortion,AGAINST
11054,test,Legalization of Abortion,AGAINST
11055,test,Legalization of Abortion,AGAINST
11056,test,Legalization of Abortion,AGAINST
11057,test,Legalization of Abortion,AGAINST
11058,test,Legalization of Abortion,AGAINST
11059,test,Legalization of Abortion,AGAINST
11060,test,Legalization of Abortion,AGAINST
11061,test,Legalization of Abortion,AGAINST
11062,test,Legalization of Abortion,AGAINST
11063,test,Legalization of Abortion,AGAINST
11064,test,Legalization of Abortion,AGAINST
11065,test,Legalization of Abortion,AGAINST
11066,test,Legalization of Abortion,AGAINST
11067,test,Legalization of Abortion,AGAINST
11068,test,Legalization of Abortion,AGAINST
11069,test,Legalization of Abortion,AGAINST
11070,test,Legalization of Abortion,AGAINST
11071,test,Legalization of Abortion,AGAINST
11072,test,Legalization of Abortion,AGAINST
11073,test,Legalization of Abortion,AGAINST
11074,test,Legalization of Abortion,AGAINST
11075,test,Legalization of Abortion,AGAINST
11076,test,Legalization of Abortion,AGAINST
11077,test,Legalization of Abortion,AGAINST
11078,test,Legalization of Abortion,AGAINST
11079,test,Legalization of Abortion,AGAINST
11080,test,Legalization of Abortion,AGAINST
11081,test,Legalization of Abortion,AGAINST
11082,test,Legalization of Abortion,AGAINST
11083,test,Legalization of Abortion,AGAINST
11084,test,Legalization of Abortion,AGAINST
11085,test,Legalization of Abortion,AGAINST
11086,test,Legalization of Abortion,AGAINST
11087,test,Legalization of Abortion,AGAINST
11088,test,Legalization of Abortion,AGAINST
11089,test,Legalization of Abortion,NONE
11090,test,Legalization of Abortion,FAVOR
11091,test,Legalization of Abortion,NONE
11092,test,Legalization of Abortion,NONE
11093,test,Legalization of Abortion,FAVOR
11094,test,Legalization of Abortion,NONE
11095,test,Legalization of Abortion,NONE
11096,test,Legalization of Abortion,AGAINST
11097,test,Legalization of Abortion,FAVOR
11098,test,Legalization of Abortion,AGAINST
11099,test,Legalization of Abortion,AGAINST
11100,test,Legalization of Abortion,FAVOR
11101,test,Legalization of Abortion,FAVOR
11102,test,Legalization of Abortion,NONE
11103,test,Legalization of Abortion,AGAINST
11104,test,Legalization of Abortion,NONE
11105,test,Legalization of Abortion,AGAINST
11106,test,Legalization of Abortion,NONE
11107,test,Legalization of Abortion,FAVOR
11108,test,Legalization of Abortion,NONE
11109,test,Legalization of Abortion,FAVOR
11110,test,Legalization of Abortion,AGAINST
11111,test,Legalization of Abortion,NONE
11112,test,Legalization of Abortion,FAVOR
11113,test,Legalization of Abortion,NONE
11114,test,Legalization of Abortion,AGAINST
11115,test,Legalization of Abortion,FAVOR
11116,test,Legalization of Abortion,NONE
11117,test,Legalization of Abortion,FAVOR
11118,test,Legalization of Abortion,FAVOR
11119,test,Legalization of Abortion,FAVOR
11120,test,Legalization of Abortion,NONE
11121,test,Legalization of Abortion,FAVOR
11122,test,Legalization of Abortion,AGAINST
11123,test,Legalization of Abortion,FAVOR
11124,test,Legalization of Abortion,FAVOR
11125,test,Legalization of Abortion,FAVOR
11126,test,Legalization of Abortion,FAVOR
11127,test,Legalization of Abortion,FAVOR
11128,test,Legalization of Abortion,FAVOR
11129,test,Legalization of Abortion,FAVOR
11130,test,Legalization of Abortion,FAVOR
11131,test,Legalization of Abortion,FAVOR
11132,test,Legalization of Abortion,FAVOR
11133,test,Legalization of Abortion,AGAINST
11134,test,Legalization of Abortion,NONE
11135,test,Legalization of Abortion,AGAINST
11136,test,Legalization of Abortion,AGAINST
11137,test,Legalization of Abortion,AGAINST
11138,test,Legalization of Abortion,NONE
11139,test,Legalization of Abortion,AGAINST
11140,test,Legalization of Abortion,FAVOR
11141,test,Legalization of Abortion,AGAINST
11142,test,Legalization of Abortion,AGAINST
11143,test,Legalization of Abortion,NONE
11144,test,Legalization of Abortion,AGAINST
11145,test,Legalization of Abortion,AGAINST
11146,test,Legalization of Abortion,NONE
11147,test,Legalization of Abortion,AGAINST
11148,test,Legalization of Abortion,FAVOR
11149,test,Legalization of Abortion,AGAINST
11150,test,Legalization of Abortion,AGAINST
11151,test,Legalization of Abortion,FAVOR
11152,test,Legalization of Abortion,FAVOR
11153,test,Legalization of Abortion,NONE
11154,test,Legalization of Abortion,FAVOR
11155,test,Legalization of Abortion,FAVOR
11156,test,Legalization of Abortion,AGAINST
11157,test,Legalization of Abortion,NONE
11158,test,Legalization of Abortion,FAVOR
11159,test,Legalization of Abortion,AGAINST
11160,test,Legalization of Abortion,AGAINST
11161,test,Legalization of Abortion,FAVOR
11162,test,Legalization of Abortion,FAVOR
11163,test,Legalization of Abortion,AGAINST
11164,test,Legalization of Abortion,AGAINST
11165,test,Legalization of Abortion,AGAINST
11166,test,Legalization of Abortion,NONE
11167,test,Legalization of Abortion,FAVOR
11168,test,Legalization of Abortion,FAVOR
11169,test,Legalization of Abortion,AGAINST
11170,test,Legalization of Abortion,AGAINST
11171,test,Legalization of Abortion,AGAINST
11172,test,Legalization of Abortion,FAVOR
11173,test,Legalization of Abortion,AGAINST
11174,test,Legalization of Abortion,AGAINST
11175,test,Legalization of Abortion,FAVOR
11176,test,Legalization of Abortion,NONE
11177,test,Legalization of Abortion,AGAINST
11178,test,Legalization of Abortion,AGAINST
11179,test,Legalization of Abortion,NONE
11180,test,Legalization of Abortion,AGAINST
11181,test,Legalization of Abortion,AGAINST
11182,test,Legalization of Abortion,NONE
11183,test,Legalization of Abortion,NONE
11184,test,Legalization of Abortion,AGAINST
11185,test,Legalization of Abortion,NONE
11186,test,Legalization of Abortion,AGAINST
11187,test,Legalization of Abortion,AGAINST
11188,test,Legalization of Abortion,NONE
11189,test,Legalization of Abortion,FAVOR
11190,test,Legalization of Abortion,AGAINST
11191,test,Legalization of Abortion,AGAINST
11192,test,Legalization of Abortion,NONE
11193,test,Legalization of Abortion,AGAINST
11194,test,Legalization of Abortion,AGAINST
11195,test,Legalization of Abortion,NONE
11196,test,Legalization of Abortion,AGAINST
11197,test,Legalization of Abortion,AGAINST
11198,test,Legalization of Abortion,AGAINST
11199,test,Legalization of Abortion,AGAINST
11200,test,Legalization of Abortion,AGAINST
11201,test,Legalization of Abortion,AGAINST
11202,test,Legalization of Abortion,AGAINST
11203,test,Legalization of Abortion,AGAINST
11204,test,Legalization of Abortion,AGAINST
11205,test,Legalization of Abortion,AGAINST
11206,test,Legalization of Abortion,AGAINST
11207,test,Legalization of Abortion,AGAINST
11208,test,Legalization of Abortion,AGAINST
11209,test,Legalization of Abortion,AGAINST
11210,test,Legalization of Abortion,AGAINST
11211,test,Legalization of Abortion,AGAINST
11212,test,Legalization of Abortion,AGAINST
11213,test,Legalization of Abortion,AGAINST
11214,test,Legalization of Abortion,AGAINST
11215,test,Legalization of Abortion,AGAINST
11216,test,Legalization of Abortion,AGAINST
11217,test,Legalization of Abortion,AGAINST
11218,test,Legalization of Abortion,AGAINST
11219,test,Legalization of Abortion,AGAINST
11220,test,Legalization of Abortion,AGAINST
11221,test,Legalization of Abortion,AGAINST
11222,test,Legalization of Abortion,AGAINST
11223,test,Legalization of Abortion,AGAINST
11224,test,Legalization of Abortion,AGAINST
11225,test,Legalization of Abortion,AGAINST
11226,test,Legalization of Abortion,AGAINST
11227,test,Legalization of Abortion,NONE
11228,test,Legalization of Abortion,FAVOR
11229,test,Legalization of Abortion,AGAINST
11230,test,Legalization of Abortion,FAVOR
11231,test,Legalization of Abortion,AGAINST
11232,test,Legalization of Abortion,NONE
11233,test,Legalization of Abortion,NONE
11234,test,Legalization of Abortion,FAVOR
11235,test,Legalization of Abortion,FAVOR
11236,test,Legalization of Abortion,AGAINST
11237,test,Legalization of Abortion,NONE
11238,test,Legalization of Abortion,FAVOR
11239,test,Legalization of Abortion,NONE
11240,test,Legalization of Abortion,AGAINST
11241,test,Legalization of Abortion,NONE
11242,test,Legalization of Abortion,NONE
11243,test,Legalization of Abortion,AGAINST
11244,test,Legalization of Abortion,AGAINST
11245,test,Legalization of Abortion,NONE
11246,test,Legalization of Abortion,AGAINST
11247,test,Legalization of Abortion,AGAINST
11248,test,Legalization of Abortion,AGAINST
11249,test,Legalization of Abortion,AGAINST
